2016-07-01 16:45:51.8381 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
2016-07-01 16:45:54.5111 | DEBUG | set_Binders method of type 'System.Web.Mvc.Async.AsyncControllerActionInvoker' is not proxyable. | 
2016-07-01 16:45:54.5111 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.Async.AsyncControllerActionInvoker'. | 
2016-07-01 16:45:54.5511 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IActionFilter'. | 
2016-07-01 16:45:54.5511 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IActionFilter'. | 
2016-07-01 16:45:54.5511 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IResultFilter'. | 
2016-07-01 16:45:54.5611 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IResultFilter'. | 
2016-07-01 16:45:54.5611 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IAuthorizationFilter'. | 
2016-07-01 16:45:54.5611 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IAuthorizationFilter'. | 
2016-07-01 16:45:54.5611 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IExceptionFilter'. | 
2016-07-01 16:45:54.5611 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IExceptionFilter'. | 
2016-07-01 16:45:54.5711 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IEnumerableValueProvider'. | 
2016-07-01 16:45:54.5711 | DEBUG | Methods inspected via proxy generation hook on type 'Glimpse.Mvc.AlternateType.ValueProviderFactory+IUnvalidatedEnumerableValueProvider'. | 
2016-07-01 16:45:54.5911 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IEnumerableValueProvider'. | 
2016-07-01 16:45:54.5911 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IEnumerableValueProvider'. | 
2016-07-01 16:45:54.6711 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:54.7811 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IView'. | 
2016-07-01 16:45:54.7811 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'Login', with proxy implementation. | 
2016-07-01 16:45:55.9021 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:55.9121 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.1962 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:45:56.2072 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:04.3214 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:10.0935 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:10.2345 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'Index', with proxy implementation. | 
2016-07-01 16:46:11.1646 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'UserMessagePartial', with proxy implementation. | 
2016-07-01 16:46:11.2146 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'NavigationPartial', with proxy implementation. | 
2016-07-01 16:46:11.3746 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.3956 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.3956 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.3956 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.3956 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.3956 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4016 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4486 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4486 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4486 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.4816 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.6076 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.6076 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.6306 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.6306 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.6876 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.7246 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.8376 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.8376 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.8926 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:11.9606 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.0316 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.1716 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.1716 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.3227 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.3507 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.3777 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:12.5447 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:12.6907 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:12.6907 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.7017 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:12.8657 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:13.0257 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:13.0887 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:13.0887 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:28.8349 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IActionFilter'. | 
2016-07-01 16:46:28.8349 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IResultFilter'. | 
2016-07-01 16:46:28.8349 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IAuthorizationFilter'. | 
2016-07-01 16:46:28.8349 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IExceptionFilter'. | 
2016-07-01 16:46:28.9049 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'GlobalConfigList', with proxy implementation. | 
2016-07-01 16:46:30.5470 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'UserMessagePartial', with proxy implementation. | 
2016-07-01 16:46:30.5770 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'NavigationPartial', with proxy implementation. | 
2016-07-01 16:46:30.7470 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-01 16:46:30.7670 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-01 16:46:30.7670 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-01 16:46:30.7670 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-01 16:46:30.7670 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-01 16:46:30.7670 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-01 16:46:30.7670 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
